robot audition
smart grids
distribution grid
acoustic scattering
autonomous driving
autonomous vehicles
acoustic source localization
acoustic wave velocity measurement
multi-beam
multibeam antennas
multiple beam
generalized sidelobe canceller
generalized sidelobe cancellers
microphone arrays
teleoperation
tele-robotics
telerobotics
submersibles
underwater vehicles
underwater acoustic sensor networks
autonomous underwater vehicle %28auv%29
virtual agents
nonverbal behavior
situation-aware
act-r
cognitive architectures
fuzzy cognitive maps
cognitive maps
cognitive processes
cognitive informatics
cognitive models
cognitive networks
cognitive wireless networks
cognitive radio %28cr%29
secondary networks
interference power
interference constraints
dynamic spectrum allocation
dynamic spectrum allocations
decode-and-forward
decode-and-forward %28df%29
decode-and-forward relaying
channel utilization
ieee 802.11s
ieee 802.11 distributed coordination functions
ieee802.11
backoff
binary exponential backoff
backoff algorithms
doherty amplifiers
doherty power amplifier
fast handoff
distributed coordination functions
distributed coordination function %28dcf%29
hidden terminal
hidden terminal problems
ieee 802.11 dcf
ieee 802.11 standards
cognitive radio networks %28crns%29
total transmit power
radio access technologies
data channels
multi-channel mac
control channels
channel state information %28csi%29
feedback bits
feedback scheme
channel state information feedbacks
mu-mimo systems
precoders
precoder design
imperfect csi
partial csi
cooperative relay
two-way relay networks
analog network coding
relaying systems
distributed space-time coding
outage capacity
diversity-multiplexing trade-off
diversity-multiplexing tradeoff
mimo relay
non-regenerative
imperfect channel estimation
channel estimation errors
multiuser mimo
mu-mimo
inter-user interference
user scheduling
linear precoding
artificial noise
confidential message
information theoretic security
information-theoretic security
wiretap channel
compress and forward
amplify-and-forward %28af%29
full-duplex
self-interferences
relay channels
multi-hop relay networks
multiple access relay channel
cooperative systems
relay selection
precoding scheme
zero-forcing beamforming
zero-forcing beam-forming
zero-forcing
user selection
strong interference
sum-rate
channel coefficient
coordinated multi points
coordinated multi point %28comp%29
transmit antenna selection
mimo transmission
capacity regions
achievable rate region
superposition coding
super-position coding
broadcast channels
interference alignment
interference channels
multicell system
inter-cell interference coordination
interference co-ordination
interference coordination
multicell
mimo channels
multi-antenna relay
limited feedback
stackelberg equilibrium
retail price
stackelberg games
cooperative communications
symbol error rates
cooperative diversity
